案件類別,上級機關,案件權責機關,案件編號,案件排序,案件名稱,承辦單位,申辦方式,新增日期,更新日期,URL
交通類,交通局,裁決所,DX003,0,臺北市車輛行車事故鑑定申請,裁決所,全程式,20240814T111100,20260313T154600,https://service.taipei/case-detail/DX003
交通類,交通局,裁決所,DX004,0,交通違規轉責過戶前車主案（屬免書證、免謄本）,裁決所,全程式,20240814T111100,20251113T101100,https://service.taipei/case-detail/DX004
交通類,交通局,裁決所,DX005,0,交通違規申請歸責駕駛人,裁決所,全程式,20240814T111300,20251113T101100,https://service.taipei/case-detail/DX005
交通類,交通局,裁決所,DX006,0,吊扣期滿駕照代寄回(屬免書證、免謄本),裁決所,全程式,20240814T111400,20251112T143300,https://service.taipei/case-detail/DX006
交通類,交通局,裁決所,DX007,0,申請製發裁決書(提起行政訴訟救濟程序方需申請製發裁決書),裁決所,全程式,20240814T111500,20251114T112900,https://service.taipei/case-detail/DX007
勞動類,勞動局,勞檢處,DZ001,0,事業單位配置勞工健康服務醫護人員及相關人員報備,勞檢處,全程式,20240814T100300,20250729T113700,https://service.taipei/case-detail/DZ001
勞動類,勞動局,勞檢處,DZ002,0,職業安全衛生管理單位(人員)設置(變更)報備,勞檢處,全程式,20240814T100800,20250729T113700,https://service.taipei/case-detail/DZ002
勞動類,勞動局,勞檢處,DZ003,0,安全衛生工作守則報備,勞檢處,全程式,20240814T102500,20251117T104200,https://service.taipei/case-detail/DZ003
勞動類,勞動局,勞檢處,DZ004,0,教育訓練線上報名,勞檢處,全程式,20240814T102900,20250729T113700,https://service.taipei/case-detail/DZ004
勞動類,勞動局,勞檢處,DZ005,0,危險性機械及設備：型式檢查,勞檢處,非全程式,20240814T103100,20260316T140600,https://service.taipei/case-detail/DZ005
勞動類,勞動局,勞檢處,DZ006,0,移動式起重機、吊籠-使用檢查,勞檢處,非全程式,20240814T103100,20260316T140800,https://service.taipei/case-detail/DZ006
勞動類,勞動局,勞檢處,DZ007,0,固定式起重機、人字臂起重桿-竣工檢查,勞檢處,非全程式,20240814T103200,20260317T083700,https://service.taipei/case-detail/DZ007
勞動類,勞動局,勞檢處,DZ008,0,危險性工作場所審查或檢查-甲、乙類工作場所,勞檢處,非全程式,20240814T103500,20260316T135300,https://service.taipei/case-detail/DZ008
勞動類,勞動局,勞檢處,DZ009,0,危險性工作場所審查或檢查-丁類工作場所,勞檢處,非全程式,20240814T103600,20251219T113200,https://service.taipei/case-detail/DZ009
勞動類,勞動局,勞檢處,DZ010,0,復工案件申請檢查-一般復工案件,勞檢處,全程式,20240814T103600,20250729T113800,https://service.taipei/case-detail/DZ010
勞動類,勞動局,勞檢處,DZ011,0,復工案件申請檢查-重大職業災害復工案件,勞檢處,非全程式,20240814T103700,20250729T113800,https://service.taipei/case-detail/DZ011
勞動類,勞動局,勞檢處,DZ013,0,危險性工作場所審查或檢查-丙類工作場所,勞檢處,非全程式,20250212T103700,20250730T111700,https://service.taipei/case-detail/DZ013
勞動類,勞動局,就服處,EA001,0,「促進毒品施用及戒治者就業服務計畫」僱用獎助及就業獎勵,就服處,全程式,20240813T175100,20260105T135300,https://service.taipei/case-detail/EA001
勞動類,勞動局,就服處,EA002,0,專案缺工就業獎勵,就服處,,20240813T175200,20250722T081800,https://service.taipei/case-detail/EA002
勞動類,勞動局,就服處,EA003,0,臨時工作津貼人員申請,就服處,非全程式,20240813T175200,20260102T202700,https://service.taipei/case-detail/EA003
勞動類,勞動局,就服處,EA004,0,失業給付(資格認定)-失業認定,就服處,全程式,20240813T175300,20250731T101400,https://service.taipei/case-detail/EA004
勞動類,勞動局,就服處,EA005,0,失業給付(資格認定)-失業再認定,就服處,全程式,20240813T175400,20250731T101400,https://service.taipei/case-detail/EA005
勞動類,勞動局,就服處,EA006,0,臺北市促進特定對象就業創業貸款利息補貼-資格審查,就服處,非全程式,20240813T175600,20251226T113800,https://service.taipei/case-detail/EA006
勞動類,勞動局,就服處,EA007,0,就業甄選成績複查,就服處,全程式,20240813T175700,20250807T161400,https://service.taipei/case-detail/EA007
勞動類,勞動局,就服處,EA008,0,原雇主辦理外籍看護工、家庭幫傭轉出,就服處,線上填表,20240813T175800,20250731T110800,https://service.taipei/case-detail/EA008
勞動類,勞動局,就服處,EA009,0,新雇主申請承接外籍看護工、外籍家庭幫傭,就服處,線上填表,20240813T175800,20251209T100400,https://service.taipei/case-detail/EA009
勞動類,勞動局,就服處,EA010,0,重大投資暨製造業雇主申請求才證明,就服處,非全程式,20240813T175900,20251209T101100,https://service.taipei/case-detail/EA010
勞動類,勞動局,就服處,EA011,0,聘僱外籍家庭幫傭申請求才證明,就服處,線上填表,20240813T180000,20251209T102100,https://service.taipei/case-detail/EA011
勞動類,勞動局,就服處,EA012,0,雇主聘僱本國籍照顧服務員補助津貼,就服處,非全程式,20240813T180100,20251209T103700,https://service.taipei/case-detail/EA012
勞動類,勞動局,就服處,EA013,0,職場學習及再適應計畫-用人單位資格審查,就服處,非全程式,20240813T180400,20251226T113900,https://service.taipei/case-detail/EA013
勞動類,勞動局,就服處,EA014,0,職場學習及再適應計畫-個案職場學習及再適應津貼及用人單位行政管理及輔導費,就服處,非全程式,20240813T180500,20251226T114100,https://service.taipei/case-detail/EA014
勞動類,勞動局,就服處,EA015,0,就業保險促進就業實施辦法-僱用獎助措施,就服處,,20240813T180500,20250305T100900,https://service.taipei/case-detail/EA015
勞動類,勞動局,就服處,EA016,0,臺北市特定對象失業者穩定就業補助辦法,就服處,,20240814T094500,20250807T090700,https://service.taipei/case-detail/EA016
勞動類,勞動局,就服處,EA017,0,鼓勵失業勞工受僱特定行業作業要點（核發津貼）,就服處,,20240814T094700,20241220T102100,https://service.taipei/case-detail/EA017
勞動類,勞動局,就服處,EA018,0,跨域就業津貼-異地就業交通補助金,就服處,非全程式,20240814T094800,20251128T164000,https://service.taipei/case-detail/EA018
勞動類,勞動局,就服處,EA019,0,跨域就業津貼-搬遷補助金,就服處,非全程式,20240814T094900,20251128T164100,https://service.taipei/case-detail/EA019
勞動類,勞動局,就服處,EA020,0,跨域就業津貼-租屋補助金,就服處,非全程式,20240814T095000,20251128T163900,https://service.taipei/case-detail/EA020
勞動類,勞動局,就服處,EA021,0,臺北市促進特定對象就業創業貸款利息補貼-利息補貼,就服處,非全程式,20240814T095100,20251226T113800,https://service.taipei/case-detail/EA021
勞動類,勞動局,就服處,EA022,0,臺北市青年職場體驗實習-資深輔導人津貼,就服處,,20240814T095200,20240814T095200,https://service.taipei/case-detail/EA022
勞動類,勞動局,就服處,EA023,0,臺北市青年職場體驗實習-關懷輔導人津貼,就服處,,20240814T095300,20240814T095300,https://service.taipei/case-detail/EA023
勞動類,勞動局,就服處,EA024,0,中高齡者職務再設計,就服處,非全程式,20240814T095400,20260112T105100,https://service.taipei/case-detail/EA024
勞動類,勞動局,就服處,EA025,0,照顧服務就業獎勵(核發津貼),就服處,,20240814T095600,20241220T102900,https://service.taipei/case-detail/EA025
勞動類,勞動局,就服處,EA026,0,「青年就業領航計畫」穩定就業津貼(津貼核發審查),就服處,,20240814T095900,20250305T101200,https://service.taipei/case-detail/EA026
勞動類,勞動局,就服處,EA027,0,勞工就業通計畫-僱用獎助,就服處,非全程式,20260224T114100,20260226T085300,https://service.taipei/case-detail/EA027
勞動類,勞動局,就服處,EA028,0,勞工就業通計畫-職務再設計,就服處,非全程式,20260224T114800,20260226T085500,https://service.taipei/case-detail/EA028
勞動類,勞動局,重建處,EB001,0,移工勞資爭議協調,重建處,非全程式,20240815T100600,20251215T111300,https://service.taipei/case-detail/EB001
勞動類,勞動局,重建處,EB002,0,身心障礙者參加國家考試、職業駕照暨技術士課程補助,重建處,非全程式,20240815T101000,20250718T110500,https://service.taipei/case-detail/EB002
勞動類,勞動局,重建處,EB003,0,臺北市補助民營事業單位、團體、私立學校邀請身心障礙(街頭)藝人展演費用,重建處,非全程式,20240815T101400,20260320T091000,https://service.taipei/case-detail/EB003
勞動類,勞動局,重建處,EB004,0,事業單位僱用職業災害勞工補助,重建處,非全程式,20240815T101600,20250718T145200,https://service.taipei/case-detail/EB004
勞動類,勞動局,重建處,EB005,0,職能復健津貼,重建處,非全程式,20240815T101600,20251215T111600,https://service.taipei/case-detail/EB005
勞動類,勞動局,重建處,EB006,0,雇主提供職業災害勞工輔助設施補助,重建處,非全程式,20240815T101700,20260115T155600,https://service.taipei/case-detail/EB006
勞動類,勞動局,重建處,EB007,0,臺北市補助身心障礙街頭藝人表演費用,重建處,非全程式,20240815T101700,20260320T091000,https://service.taipei/case-detail/EB007
勞動類,勞動局,重建處,EB008,0,私立義務機構超額進用身心障礙者獎勵金,重建處,全程式,20240815T101800,20250718T100000,https://service.taipei/case-detail/EB008
勞動類,勞動局,重建處,EB009,0,私立非義務機構進用身心障礙者獎勵金,重建處,全程式,20240815T101900,20250718T100500,https://service.taipei/case-detail/EB009
勞動類,勞動局,重建處,EB010,0,臺北市身心障礙者職務再設計服務,重建處,非全程式,20240815T102000,20260113T102500,https://service.taipei/case-detail/EB010
勞動類,勞動局,重建處,EB011,0,「頭家寶障—訓用留」實施計畫,重建處,非全程式,20240815T102000,20250718T101300,https://service.taipei/case-detail/EB011
勞動類,勞動局,重建處,EB012,0,身心障礙者新創及經營事業補助資格申請,重建處,非全程式,20240815T102200,20260113T094000,https://service.taipei/case-detail/EB012
勞動類,勞動局,重建處,EB013,0,職場手語翻譯服務,重建處,全程式,20240815T102300,20260105T105700,https://service.taipei/case-detail/EB013
勞動類,勞動局,重建處,EB014,0,雇主聘僱外國人許可及管理辦法無違反法令證明書,重建處,非全程式,20240815T102300,20250925T163600,https://service.taipei/case-detail/EB014
勞動類,勞動局,重建處,EB015,0,辦理從事跨國人力仲介業務機關申請設立許可前檢查作業,重建處,非全程式,20240815T102500,20251215T111700,https://service.taipei/case-detail/EB015
勞動類,勞動局,重建處,EB016,0,雇主與第二類及第三類外國人終止聘僱關係驗證,重建處,全程式,20240815T102600,20260113T094400,https://service.taipei/case-detail/EB016
勞動類,勞動局,重建處,EB017,0,身心障礙者新創及經營事業補助款第1次請款案,重建處,非全程式,20240815T102600,20260113T095300,https://service.taipei/case-detail/EB017
勞動類,勞動局,重建處,EB018,0,身心障礙者新創及經營事業補助營業場所租金補助延續案,重建處,非全程式,20240815T102700,20260113T095600,https://service.taipei/case-detail/EB018
勞動類,勞動局,重建處,EB019,0,職場聽打服務,重建處,全程式,20240815T102800,20260105T105300,https://service.taipei/case-detail/EB019
勞動類,勞動局,重建處,EB020,0,視障按摩據點設施設備補助請款,重建處,非全程式,20240815T103300,20260122T105000,https://service.taipei/case-detail/EB020
勞動類,勞動局,重建處,EB021,0,視障按摩據點設施設備補助申請,重建處,非全程式,20240815T103500,20260122T104900,https://service.taipei/case-detail/EB021
勞動類,勞動局,重建處,EB022,0,受理外國人入國（接續聘僱）通報暨實施檢查,重建處,非全程式,20240815T103600,20260113T100100,https://service.taipei/case-detail/EB022
勞動類,勞動局,職能學院,EC001,0,臺北市職能發展學院場地租借,職能學院,全程式,20240813T174300,20260319T152800,https://service.taipei/case-detail/EC001
勞動類,勞動局,職能學院,EC002,0,臺北市促進勞工職業技能補助,職能學院,非全程式,20240813T174400,20250820T170300,https://service.taipei/case-detail/EC002
勞動類,勞動局,職能學院,EC003,0,臺北市職能發展學院補發結訓證明,職能學院,全程式,20240813T174500,20251211T114700,https://service.taipei/case-detail/EC003
勞動類,勞動局,職能學院,EC004,0,即測即評及發證技能檢定學科成績複查,職能學院,非全程式,20240813T174500,20251119T092400,https://service.taipei/case-detail/EC004
